dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 1
filename: echo-2023-012-2-0
the8x3_filename: 00870000
filename_extension: ebd
filename_label: echo-2023-012-2-0-ebd(00870000)
mission_name: regm20.mi
fileopen_time: Fri_Jan_13_13:01:59_2023
sensors_per_cycle: 106
num_label_lines: 3
num_segments: 1
segment_filename_0: echo-2023-012-2-0
sci_ad2cp_file_state sci_badd_error sci_badd_finished sci_badd_n_tries_to_connect sci_badd_power_on sci_badd_target_range sci_clothesline_time sci_generic_a sci_generic_b sci_generic_c sci_generic_d sci_generic_e sci_generic_f sci_generic_g sci_generic_h sci_generic_i sci_generic_j sci_generic_k sci_generic_l sci_generic_m sci_generic_n sci_generic_o sci_generic_p sci_generic_q sci_generic_r sci_generic_s sci_generic_t sci_generic_u sci_generic_v sci_generic_w sci_generic_x sci_generic_y sci_generic_z sci_log_time sci_m_disk_free sci_m_disk_usage sci_m_free_heap sci_m_min_free_heap sci_m_present_secs_into_mission sci_m_present_time sci_m_science_on sci_m_sram_free_heap sci_m_sram_min_free_heap sci_obsvr_file_offset sci_obsvr_is_installed sci_obsvr_processing_mode sci_obsvr_storage_capacity sci_obsvr_storage_used sci_obsvr_temp sci_obsvr_timestamp sci_obsvr_voltage sci_oxy4_c1amp sci_oxy4_c1rph sci_oxy4_c2amp sci_oxy4_c2rph sci_oxy4_calphase sci_oxy4_is_installed sci_oxy4_oxygen sci_oxy4_rawtemp sci_oxy4_saturation sci_oxy4_tcphase sci_oxy4_temp sci_oxy4_timestamp sci_proglet_time sci_rbrctd_cond_cell_temp_00 sci_rbrctd_conductivity_00 sci_rbrctd_count_00 sci_rbrctd_depth_00 sci_rbrctd_is_installed sci_rbrctd_pressure_00 sci_rbrctd_salinity_00 sci_rbrctd_seapressure_00 sci_rbrctd_temperature_00 sci_rbrctd_timestamp sci_reqd_heartbeat sci_sbmb_hw_ver sci_software_ver sci_svs603_a1 sci_svs603_a2 sci_svs603_b1 sci_svs603_b2 sci_svs603_dom_period sci_svs603_heading sci_svs603_hmax sci_svs603_hmax2 sci_svs603_hs sci_svs603_index sci_svs603_is_running sci_svs603_pmax sci_svs603_run_state sci_svs603_stop_state sci_svs603_timestamp sci_svs603_wave_dir sci_systime sci_viper_collect_time sci_viper_collecting sci_viper_error sci_viper_finished sci_viper_target sci_wants_comms sci_wants_surface sci_water_cond sci_water_pressure sci_water_temp sci_x_disk_files_removed sci_x_sent_data_files
NaN NaN NaN NaN NaN NaN 748 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 2462.52 1673617381.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 863.1 42.912 879.1 6.311 35.637 NaN 393.344 914.2 85.472 36.601 -0.275 NaN 197 -0.5007 27.0926 1 128.945 NaN 139.874 32.5805 129.742 -0.2157 1673617380.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.48581e+06 NaN NaN NaN NaN NaN NaN NaN 2.70926 12.9742 -0.2157 NaN NaN
NaN NaN NaN NaN NaN NaN 731 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2463.52 1673617382.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 202 -0.5972 27.0932 1 128.836 NaN 139.765 32.5739 129.633 -0.2088 1673617381.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.48681e+06 NaN NaN NaN NaN NaN NaN NaN 2.70932 12.9633 -0.2088 NaN NaN
NaN NaN NaN NaN NaN NaN 701 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 2464.52 1673617383.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 862.9 42.905 879 6.31 35.631 NaN 393.46 914.1 85.504 36.595 -0.272 NaN 213 -0.5972 27.0947 1 128.714 NaN 139.643 32.5748 129.51 -0.2077 1673617382.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.48781e+06 NaN NaN NaN NaN NaN NaN NaN 2.70947 12.951 -0.2077 NaN NaN
NaN NaN NaN NaN NaN NaN 829 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2465.52 1673617384.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 125 -0.5972 27.0992 1 128.606 NaN 139.533 32.5751 129.401 -0.2023 1673617383.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.48881e+06 NaN NaN NaN NaN NaN NaN NaN 2.70992 12.9401 -0.2023 NaN NaN
NaN NaN NaN NaN NaN NaN 791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2466.52 1673617385.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 862.6 42.897 879 6.31 35.622 NaN 393.618 913.9 85.555 36.586 -0.265 NaN 160 -0.6455 27.0999 1 128.486 NaN 139.413 32.5726 129.28 -0.1991 1673617384.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.48981e+06 NaN NaN NaN NaN NaN NaN NaN 2.70999 12.928 -0.1991 NaN NaN
NaN NaN NaN NaN NaN NaN 835 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2467.52 1673617386.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 121 -0.5972 27.1019 1 128.372 NaN 139.298 32.5733 129.166 -0.1971 1673617385.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.49081e+06 NaN NaN NaN NaN NaN NaN NaN 2.71019 12.9166 -0.1971 NaN NaN
NaN NaN NaN NaN NaN NaN 830 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2468.52 1673617387.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 862.3 42.884 878.9 6.309 35.611 NaN 393.858 913.7 85.624 36.575 -0.258 NaN 129 -0.6455 27.1015 1 128.257 NaN 139.182 32.5694 129.05 -0.194 1673617386.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.49181e+06 NaN NaN NaN NaN NaN NaN NaN 2.71015 12.905 -0.194 NaN NaN
NaN NaN NaN NaN NaN NaN 758 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2469.52 1673617388.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 195 -0.5972 27.1027 1 128.146 NaN 139.071 32.5709 128.938 -0.1938 1673617387.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.49281e+06 NaN NaN NaN NaN NaN NaN NaN 2.71027 12.8938 -0.1938 NaN NaN
NaN NaN NaN NaN NaN NaN 811 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2470.52 1673617389.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 861.9 42.87 878.9 6.311 35.595 NaN 393.921 913.1 85.697 36.559 -0.234 NaN 140 -0.5489 27.1043 1 128.021 NaN 138.945 32.5712 128.813 -0.1921 1673617388.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.49381e+06 NaN NaN NaN NaN NaN NaN NaN 2.71043 12.8813 -0.1921 NaN NaN
NaN NaN NaN NaN NaN NaN 754 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2471.52 1673617390.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 187 -0.6455 27.1039 1 127.903 NaN 138.826 32.5705 128.693 -0.1918 1673617389.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.49481e+06 NaN NaN NaN NaN NaN NaN NaN 2.71039 12.8694 -0.1918 NaN NaN
NaN NaN NaN NaN NaN NaN 755 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2472.52 1673617391.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 861.7 42.86 878.9 6.311 35.585 NaN 394.061 912.8 85.752 36.549 -0.224 NaN 179 -0.5489 27.1032 1 127.793 NaN 138.715 32.5696 128.583 -0.1917 1673617390.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.49581e+06 NaN NaN NaN NaN NaN NaN NaN 2.71032 12.8583 -0.1917 NaN NaN
NaN NaN NaN NaN NaN NaN 834 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 2473.52 1673617392.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 121 -0.6455 27.1051 1 127.674 NaN 138.596 32.5714 128.464 -0.1911 1673617391.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.49681e+06 NaN NaN NaN NaN NaN NaN NaN 2.71051 12.8464 -0.1911 NaN NaN
NaN NaN NaN NaN NaN NaN 763 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 2474.52 1673617393.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 861.4 42.854 878.8 6.311 35.579 NaN 394.068 912.5 85.78 36.543 -0.213 NaN 195 -0.5007 27.1045 1 127.554 NaN 138.475 32.5696 128.343 -0.19 1673617392.969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.4978e+06 NaN NaN NaN NaN NaN NaN NaN 2.71045 12.8343 -0.19 NaN NaN
NaN NaN NaN NaN NaN NaN 833 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6 NaN NaN NaN NaN 2475.52 1673617394.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 126 -0.5972 27.105 1 127.438 NaN 138.359 32.5702 128.226 -0.1899 1673617393.969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.4988e+06 NaN NaN NaN NaN NaN NaN NaN 2.7105 12.8226 -0.1899 NaN NaN
NaN NaN NaN NaN NaN NaN 836 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 2476.52 1673617395.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 861.1 42.84 878.8 6.31 35.566 NaN 394.282 912.2 85.852 36.53 -0.203 NaN 122 -0.5972 27.1051 1 127.324 NaN 138.244 32.57 128.111 -0.1895 1673617394.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.4998e+06 NaN NaN NaN NaN NaN NaN NaN 2.71051 12.8111 -0.1895 NaN NaN
NaN NaN NaN NaN NaN NaN 723 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2477.52 1673617396.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 203 -0.5489 27.1055 1 127.213 NaN 138.132 32.5699 127.999 -0.1889 1673617395.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5008e+06 NaN NaN NaN NaN NaN NaN NaN 2.71055 12.7999 -0.1889 NaN NaN
NaN NaN NaN NaN NaN NaN 816 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 2478.52 1673617397.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 861 42.833 878.7 6.311 35.558 NaN 394.45 912.1 85.899 36.522 -0.198 NaN 137 -0.5489 27.1062 1 127.096 NaN 138.014 32.57 127.881 -0.188 1673617396.969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5018e+06 NaN NaN NaN NaN NaN NaN NaN 2.71062 12.7881 -0.188 NaN NaN
NaN NaN NaN NaN NaN NaN 832 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2479.52 1673617398.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 127 -0.5489 27.1059 1 126.969 NaN 137.887 32.5682 127.755 -0.1867 1673617397.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5028e+06 NaN NaN NaN NaN NaN NaN NaN 2.71059 12.7754 -0.1867 NaN NaN
NaN NaN NaN NaN NaN NaN 829 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2480.52 1673617399.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 860.7 42.824 878.7 6.311 35.549 NaN 394.674 912 85.958 36.513 -0.194 NaN 127 -0.5972 27.1063 1 126.858 NaN 137.775 32.5682 127.642 -0.1861 1673617398.969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5038e+06 NaN NaN NaN NaN NaN NaN NaN 2.71063 12.7642 -0.1861 NaN NaN
NaN NaN NaN NaN NaN NaN 737 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2481.52 1673617400.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 195 -0.5972 27.106 1 126.739 NaN 137.655 32.5676 127.522 -0.1859 1673617399.969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5048e+06 NaN NaN NaN NaN NaN NaN NaN 2.7106 12.7522 -0.1859 NaN NaN
NaN NaN NaN NaN NaN NaN 800 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2482.52 1673617401.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 860.4 42.816 878.6 6.311 35.541 NaN 394.819 911.9 86.001 36.505 -0.19 NaN 157 -0.5489 27.1084 1 126.627 NaN 137.542 32.5704 127.41 -0.1854 1673617400.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5058e+06 NaN NaN NaN NaN NaN NaN NaN 2.71084 12.7409 -0.1854 NaN NaN
NaN NaN NaN NaN NaN NaN 818 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2483.52 1673617402.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 140 -0.5489 27.1086 1 126.514 NaN 137.428 32.5665 127.296 -0.1815 1673617401.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5068e+06 NaN NaN NaN NaN NaN NaN NaN 2.71086 12.7296 -0.1815 NaN NaN
NaN NaN NaN NaN NaN NaN 826 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2484.52 1673617403.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 860.2 42.806 878.6 6.312 35.53 NaN 395.125 911.8 86.077 36.494 -0.186 NaN 130 -0.5972 27.1143 1 126.393 NaN 137.307 32.5704 127.175 -0.178 1673617402.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5078e+06 NaN NaN NaN NaN NaN NaN NaN 2.71143 12.7175 -0.178 NaN NaN
NaN NaN NaN NaN NaN NaN 739 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2485.52 1673617404.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 211 -0.5972 27.1179 1 126.275 NaN 137.188 32.5654 127.056 -0.1689 1673617403.971 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5088e+06 NaN NaN NaN NaN NaN NaN NaN 2.71179 12.7056 -0.1689 NaN NaN
NaN NaN NaN NaN NaN NaN 775 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2486.52 1673617405.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 860 42.798 878.5 6.312 35.522 NaN 395.291 911.7 86.124 36.486 -0.182 NaN 174 -0.5007 27.1346 1 126.136 NaN 137.048 32.5727 126.916 -0.1549 1673617404.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5098e+06 NaN NaN NaN NaN NaN NaN NaN 2.71346 12.6916 -0.1549 NaN NaN
NaN NaN NaN NaN NaN NaN 831 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 2487.52 1673617406.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 125 -0.5489 27.1398 1 126.044 NaN 136.956 32.5602 126.824 -0.1366 1673617405.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5108e+06 NaN NaN NaN NaN NaN NaN NaN 2.71398 12.6824 -0.1366 NaN NaN
NaN NaN NaN NaN NaN NaN 824 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2488.52 1673617407.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 859.8 42.791 878.5 6.313 35.514 NaN 395.513 911.6 86.177 36.478 -0.18 NaN 127 -0.5972 27.1495 1 125.923 NaN 136.834 32.5584 126.701 -0.1229 1673617406.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5118e+06 NaN NaN NaN NaN NaN NaN NaN 2.71495 12.6701 -0.1229 NaN NaN
NaN NaN NaN NaN NaN NaN 837 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2489.52 1673617408.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 120 -0.5972 27.158 1 125.802 NaN 136.713 32.5547 126.58 -0.1088 1673617407.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5128e+06 NaN NaN NaN NaN NaN NaN NaN 2.7158 12.658 -0.1088 NaN NaN
NaN NaN NaN NaN NaN NaN 774 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 2490.52 1673617409.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 859.6 42.784 878.5 6.313 35.507 NaN 395.645 911.5 86.219 36.471 -0.174 NaN 180 -0.6455 27.1665 1 125.698 NaN 136.607 32.549 126.475 -0.0929 1673617408.969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5138e+06 NaN NaN NaN NaN NaN NaN NaN 2.71665 12.6475 -0.0929 NaN NaN
NaN NaN NaN NaN NaN NaN 820 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2491.52 1673617410.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137 -0.5972 27.1735 1 125.576 NaN 136.484 32.5438 126.352 -0.0793 1673617409.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5148e+06 NaN NaN NaN NaN NaN NaN NaN 2.71735 12.6352 -0.0793 NaN NaN
NaN NaN NaN NaN NaN NaN 838 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2492.52 1673617411.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 859.3 42.774 878.4 6.312 35.498 NaN 395.805 911.3 86.269 36.462 -0.168 NaN 123 -0.5972 27.1852 1 125.455 NaN 136.363 32.5445 126.231 -0.0655 1673617410.969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.5158e+06 NaN NaN NaN NaN NaN NaN NaN 2.71852 12.6231 -0.0655 NaN NaN
NaN NaN NaN NaN NaN NaN 722 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2493.52 1673617412.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 205 -0.5972 27.1909 1 125.339 NaN 136.246 32.536 126.114 -0.0503 1673617411.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.51679e+06 NaN NaN NaN NaN NaN NaN NaN 2.71909 12.6114 -0.0503 NaN NaN
NaN NaN NaN NaN NaN NaN 749 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2494.52 1673617413.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 859 42.762 878.4 6.313 35.486 NaN 395.948 910.9 86.334 36.45 -0.154 NaN 208 -0.5972 27.1946 1 125.222 NaN 136.129 32.5305 125.996 -0.0405 1673617412.97 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.51779e+06 NaN NaN NaN NaN NaN NaN NaN 2.71946 12.5996 -0.0405 NaN NaN
NaN NaN NaN NaN NaN NaN 750 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2495.52 1673617414.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 197 -0.5489 27.1966 1 125.101 NaN 136.007 32.5276 125.874 -0.0352 1673617413.969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.51879e+06 NaN NaN NaN NaN NaN NaN NaN 2.71966 12.5874 -0.0352 NaN NaN
NaN NaN NaN NaN NaN NaN 724 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 2496.52 1673617415.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 858.7 42.75 878.3 6.311 35.474 NaN 395.925 910.4 86.382 36.438 -0.132 NaN 232 -0.5972 27.1986 1 124.987 NaN 135.892 32.5255 125.76 -0.0307 1673617414.969 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.51979e+06 NaN NaN NaN NaN NaN NaN NaN 2.71986 12.576 -0.0307 NaN NaN
