dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 1
filename: echo-2023-012-3-0
the8x3_filename: 00880000
filename_extension: ebd
filename_label: echo-2023-012-3-0-ebd(00880000)
mission_name: regm20.mi
fileopen_time: Fri_Jan_13_16:32:14_2023
sensors_per_cycle: 106
num_label_lines: 3
num_segments: 1
segment_filename_0: echo-2023-012-3-0
sci_ad2cp_file_state sci_badd_error sci_badd_finished sci_badd_n_tries_to_connect sci_badd_power_on sci_badd_target_range sci_clothesline_time sci_generic_a sci_generic_b sci_generic_c sci_generic_d sci_generic_e sci_generic_f sci_generic_g sci_generic_h sci_generic_i sci_generic_j sci_generic_k sci_generic_l sci_generic_m sci_generic_n sci_generic_o sci_generic_p sci_generic_q sci_generic_r sci_generic_s sci_generic_t sci_generic_u sci_generic_v sci_generic_w sci_generic_x sci_generic_y sci_generic_z sci_log_time sci_m_disk_free sci_m_disk_usage sci_m_free_heap sci_m_min_free_heap sci_m_present_secs_into_mission sci_m_present_time sci_m_science_on sci_m_sram_free_heap sci_m_sram_min_free_heap sci_obsvr_file_offset sci_obsvr_is_installed sci_obsvr_processing_mode sci_obsvr_storage_capacity sci_obsvr_storage_used sci_obsvr_temp sci_obsvr_timestamp sci_obsvr_voltage sci_oxy4_c1amp sci_oxy4_c1rph sci_oxy4_c2amp sci_oxy4_c2rph sci_oxy4_calphase sci_oxy4_is_installed sci_oxy4_oxygen sci_oxy4_rawtemp sci_oxy4_saturation sci_oxy4_tcphase sci_oxy4_temp sci_oxy4_timestamp sci_proglet_time sci_rbrctd_cond_cell_temp_00 sci_rbrctd_conductivity_00 sci_rbrctd_count_00 sci_rbrctd_depth_00 sci_rbrctd_is_installed sci_rbrctd_pressure_00 sci_rbrctd_salinity_00 sci_rbrctd_seapressure_00 sci_rbrctd_temperature_00 sci_rbrctd_timestamp sci_reqd_heartbeat sci_sbmb_hw_ver sci_software_ver sci_svs603_a1 sci_svs603_a2 sci_svs603_b1 sci_svs603_b2 sci_svs603_dom_period sci_svs603_heading sci_svs603_hmax sci_svs603_hmax2 sci_svs603_hs sci_svs603_index sci_svs603_is_running sci_svs603_pmax sci_svs603_run_state sci_svs603_stop_state sci_svs603_timestamp sci_svs603_wave_dir sci_systime sci_viper_collect_time sci_viper_collecting sci_viper_error sci_viper_finished sci_viper_target sci_wants_comms sci_wants_surface sci_water_cond sci_water_pressure sci_water_temp sci_x_disk_files_removed sci_x_sent_data_files 
NaN NaN NaN NaN NaN NaN 747 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1464.9 1673628998.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 187 -0.0699 26.9435 1 153.281 NaN 164.361 32.8216 154.229 -0.6377 1673628997.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5255e+06 NaN NaN NaN NaN NaN NaN NaN 2.69435 15.4229 -0.6377 NaN NaN 
NaN NaN NaN NaN NaN NaN 795 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6 NaN NaN NaN NaN 1465.9 1673628999.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.3 43.397 883.5 6.28 36.153 NaN 382.39 921.8 82.415 37.117 -0.562 NaN 160 -0.0699 26.9431 1 153.321 NaN 164.401 32.8197 154.269 -0.6365 1673628998.775 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5265e+06 NaN NaN NaN NaN NaN NaN NaN 2.69431 15.4269 -0.6365 NaN NaN 
NaN NaN NaN NaN NaN NaN 742 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 1466.9 1673629000.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 201 -0.0699 26.9422 1 153.347 NaN 164.427 32.8167 154.295 -0.6349 1673628999.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5275e+06 NaN NaN NaN NaN NaN NaN NaN 2.69422 15.4295 -0.6349 NaN NaN 
NaN NaN NaN NaN NaN NaN 762 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1467.9 1673629001.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.5 43.403 883.5 6.28 36.159 NaN 382.297 921.9 82.385 37.123 -0.566 NaN 169 -0.1175 26.9405 1 153.365 NaN 164.446 32.818 154.314 -0.6382 1673629000.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5285e+06 NaN NaN NaN NaN NaN NaN NaN 2.69405 15.4314 -0.6382 NaN NaN 
NaN NaN NaN NaN NaN NaN 780 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1468.9 1673629002.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 176 -0.1175 26.9415 1 153.358 NaN 164.439 32.8237 154.306 -0.6423 1673629001.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5295e+06 NaN NaN NaN NaN NaN NaN NaN 2.69415 15.4306 -0.6423 NaN NaN 
NaN NaN NaN NaN NaN NaN 752 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1469.9 1673629003.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.4 43.401 883.6 6.28 36.158 NaN 382.277 921.8 82.386 37.122 -0.563 NaN 192 -0.1175 26.9407 1 153.349 NaN 164.43 32.8234 154.297 -0.6429 1673629002.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5305e+06 NaN NaN NaN NaN NaN NaN NaN 2.69407 15.4297 -0.6429 NaN NaN 
NaN NaN NaN NaN NaN NaN 836 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 1470.9 1673629004.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 124 -0.0224 26.9416 1 153.32 NaN 164.4 32.8257 154.268 -0.6439 1673629003.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5315e+06 NaN NaN NaN NaN NaN NaN NaN 2.69416 15.4268 -0.6439 NaN NaN 
NaN NaN NaN NaN NaN NaN 835 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1471.9 1673629005.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.6 43.405 883.5 6.279 36.162 NaN 382.078 921.7 82.352 37.126 -0.56 NaN 125 -0.0699 26.9412 1 153.291 NaN 164.371 32.8233 154.238 -0.6422 1673629004.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5325e+06 NaN NaN NaN NaN NaN NaN NaN 2.69412 15.4239 -0.6422 NaN NaN 
NaN NaN NaN NaN NaN NaN 746 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1472.9 1673629006.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 197 -0.0699 26.9409 1 153.245 NaN 164.325 32.8246 154.193 -0.6436 1673629005.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5335e+06 NaN NaN NaN NaN NaN NaN NaN 2.69409 15.4193 -0.6436 NaN NaN 
NaN NaN NaN NaN NaN NaN 759 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 1473.9 1673629007.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.5 43.405 883.5 6.278 36.162 NaN 381.995 921.6 82.346 37.126 -0.555 NaN 187 -0.0699 26.9403 1 153.191 NaN 164.271 32.8236 154.139 -0.6435 1673629006.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5345e+06 NaN NaN NaN NaN NaN NaN NaN 2.69403 15.4138 -0.6435 NaN NaN 
NaN NaN NaN NaN NaN NaN 841 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1474.9 1673629008.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 115 -0.0699 26.9402 1 153.13 NaN 164.209 32.8234 154.076 -0.6434 1673629007.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5355e+06 NaN NaN NaN NaN NaN NaN NaN 2.69402 15.4076 -0.6434 NaN NaN 
NaN NaN NaN NaN NaN NaN 791 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 1475.9 1673629009.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.5 43.406 883.6 6.279 36.163 NaN 381.93 921.6 82.336 37.127 -0.553 NaN 167 -0.0699 26.9399 1 153.056 NaN 164.135 32.8233 154.003 -0.6437 1673629008.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5365e+06 NaN NaN NaN NaN NaN NaN NaN 2.69399 15.4003 -0.6437 NaN NaN 
NaN NaN NaN NaN NaN NaN 835 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1476.9 1673629010.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 118 -0.1175 26.9388 1 152.979 NaN 164.057 32.823 153.924 -0.6447 1673629009.767 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5375e+06 NaN NaN NaN NaN NaN NaN NaN 2.69388 15.3925 -0.6447 NaN NaN 
NaN NaN NaN NaN NaN NaN 753 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 1477.9 1673629011.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.6 43.407 883.6 6.278 36.164 NaN 381.851 921.5 82.326 37.128 -0.55 NaN 176 -0.0224 26.9377 1 152.893 NaN 163.97 32.8227 153.838 -0.6456 1673629010.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5385e+06 NaN NaN NaN NaN NaN NaN NaN 2.69377 15.3838 -0.6456 NaN NaN 
NaN NaN NaN NaN NaN NaN 827 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1478.9 1673629012.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 130 -0.1652 26.937 1 152.794 NaN 163.871 32.8224 153.738 -0.6463 1673629011.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5395e+06 NaN NaN NaN NaN NaN NaN NaN 2.6937 15.3738 -0.6463 NaN NaN 
NaN NaN NaN NaN NaN NaN 814 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 1479.9 1673629013.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.6 43.409 883.6 6.277 36.168 NaN 381.779 921.6 82.304 37.132 -0.553 NaN 143 -0.1652 26.9368 1 152.68 NaN 163.757 32.8234 153.624 -0.6473 1673629012.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5405e+06 NaN NaN NaN NaN NaN NaN NaN 2.69368 15.3624 -0.6473 NaN NaN 
NaN NaN NaN NaN NaN NaN 832 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1480.9 1673629014.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 117 -0.0699 26.9361 1 152.566 NaN 163.642 32.8232 153.509 -0.6481 1673629013.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5415e+06 NaN NaN NaN NaN NaN NaN NaN 2.69361 15.3509 -0.6481 NaN NaN 
NaN NaN NaN NaN NaN NaN 729 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1481.9 1673629015.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.6 43.409 883.6 6.278 36.167 NaN 381.935 921.8 82.32 37.131 -0.56 NaN 206 -0.1175 26.9366 1 152.423 NaN 163.498 32.8239 153.366 -0.6479 1673629014.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.5425e+06 NaN NaN NaN NaN NaN NaN NaN 2.69366 15.3366 -0.6479 NaN NaN 
NaN NaN NaN NaN NaN NaN 805 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1482.9 1673629016.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 150 -0.0224 26.9369 1 152.293 NaN 163.367 32.823 153.234 -0.6466 1673629015.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.54349e+06 NaN NaN NaN NaN NaN NaN NaN 2.69369 15.3234 -0.6466 NaN NaN 
NaN NaN NaN NaN NaN NaN 753 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1483.9 1673629017.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.7 43.41 883.6 6.277 36.169 NaN 381.936 921.8 82.313 37.133 -0.563 NaN 187 -0.2129 26.9364 1 152.131 NaN 163.204 32.8209 153.071 -0.6452 1673629016.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.54449e+06 NaN NaN NaN NaN NaN NaN NaN 2.69364 15.3071 -0.6452 NaN NaN 
NaN NaN NaN NaN NaN NaN 835 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 1484.9 1673629018.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 122 -0.0224 26.9352 1 151.969 NaN 163.042 32.8193 152.909 -0.6452 1673629017.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.54549e+06 NaN NaN NaN NaN NaN NaN NaN 2.69352 15.2909 -0.6452 NaN NaN 
NaN NaN NaN NaN NaN NaN 806 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1485.9 1673629019.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 878.7 43.413 883.6 6.278 36.171 NaN 381.804 921.7 82.295 37.135 -0.559 NaN 132 -0.0699 26.9345 1 151.805 NaN 162.876 32.8197 152.743 -0.6463 1673629018.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.54649e+06 NaN NaN NaN NaN NaN NaN NaN 2.69345 15.2743 -0.6463 NaN NaN 
NaN NaN NaN NaN NaN NaN 746 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1486.9 1673629020.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 193 -0.1175 26.9346 1 151.619 NaN 162.689 32.8192 152.556 -0.6456 1673629019.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.54749e+06 NaN NaN NaN NaN NaN NaN NaN 2.69346 15.2556 -0.6456 NaN NaN 
NaN NaN NaN NaN NaN NaN 743 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1487.9 1673629021.003 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 879 43.417 883.7 6.276 36.177 NaN 381.67 921.8 82.259 37.141 -0.562 NaN 195 -0.1652 26.9341 1 151.418 NaN 162.487 32.8188 152.354 -0.6458 1673629020.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.54849e+06 NaN NaN NaN NaN NaN NaN NaN 2.69341 15.2354 -0.6458 NaN NaN 
NaN NaN NaN NaN NaN NaN 743 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1488.93 1673629022.034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 244 -0.0224 26.9334 1 151.214 NaN 162.282 32.8186 152.149 -0.6463 1673629021.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.54952e+06 NaN NaN NaN NaN NaN NaN NaN 2.69334 15.2149 -0.6463 NaN NaN 
NaN NaN NaN NaN NaN NaN 733 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1489.93 1673629023.034 NaN NaN NaN NaN NaN 1 5.85712e+06 0 23.3 1673629022.591 0.9 879.2 43.423 883.7 6.277 36.182 NaN 381.576 921.9 82.23 37.146 -0.566 NaN 216 -0.0699 26.9335 1 150.998 NaN 162.064 32.8188 151.932 -0.6463 1673629022.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.55052e+06 NaN NaN NaN NaN NaN NaN NaN 2.69335 15.1932 -0.6463 NaN NaN 
NaN NaN NaN NaN NaN NaN 829 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1490.93 1673629024.034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 124 -0.1175 26.9331 1 150.785 NaN 161.85 32.8192 151.717 -0.647 1673629023.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.55152e+06 NaN NaN NaN NaN NaN NaN NaN 2.69331 15.1717 -0.647 NaN NaN 
NaN NaN NaN NaN NaN NaN 766 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 1491.93 1673629025.034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 879.2 43.423 883.7 6.277 36.182 NaN 381.725 922.1 82.242 37.146 -0.574 NaN 179 -0.1652 26.9328 1 150.556 NaN 161.619 32.8191 151.487 -0.6473 1673629024.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.55252e+06 NaN NaN NaN NaN NaN NaN NaN 2.69328 15.1487 -0.6473 NaN NaN 
NaN NaN NaN NaN NaN NaN 766 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1492.93 1673629026.034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 175 -0.1652 26.9308 1 150.339 NaN 161.401 32.8161 151.268 -0.6468 1673629025.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.55352e+06 NaN NaN NaN NaN NaN NaN NaN 2.69308 15.1268 -0.6468 NaN NaN 
NaN NaN NaN NaN NaN NaN 784 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1493.93 1673629027.034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 879.5 43.431 883.8 6.278 36.19 NaN 381.589 922.3 82.2 37.154 -0.579 NaN 163 -0.0699 26.9288 1 150.114 NaN 161.174 32.8155 151.042 -0.6486 1673629026.767 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.55452e+06 NaN NaN NaN NaN NaN NaN NaN 2.69288 15.1042 -0.6486 NaN NaN 
NaN NaN NaN NaN NaN NaN 782 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1494.93 1673629028.034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 169 -0.2129 26.9276 1 149.89 NaN 160.949 32.8155 150.816 -0.65 1673629027.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.55552e+06 NaN NaN NaN NaN NaN NaN NaN 2.69276 15.0816 -0.65 NaN NaN 
NaN NaN NaN NaN NaN NaN 807 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1495.93 1673629029.034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 879.6 43.434 883.8 6.276 36.194 NaN 381.416 922.2 82.17 37.158 -0.577 NaN 151 -0.1652 26.9308 1 149.67 NaN 160.727 32.8199 150.595 -0.6499 1673629028.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.55652e+06 NaN NaN NaN NaN NaN NaN NaN 2.69308 15.0595 -0.6499 NaN NaN 
NaN NaN NaN NaN NaN NaN 829 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1496.93 1673629030.034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 130 -0.1175 26.9311 1 149.452 NaN 160.508 32.817 150.376 -0.6467 1673629029.769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.55752e+06 NaN NaN NaN NaN NaN NaN NaN 2.69311 15.0376 -0.6467 NaN NaN 
NaN NaN NaN NaN NaN NaN 789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 1497.93 1673629031.034 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 879.8 43.437 883.9 6.276 36.197 NaN 381.315 922.2 82.148 37.161 -0.576 NaN 155 -0.0699 26.9298 1 149.24 NaN 160.295 32.8134 150.162 -0.6449 1673629030.768 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.55852e+06 NaN NaN NaN NaN NaN NaN NaN 2.69298 15.0162 -0.6449 NaN NaN 
